"Timestamp","HostName","Id","ProcessName","Product"
"20190826T084200+0200","QLIKSERVER3","5752","dllhost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1452","dotnet","Microsoft? .NET Core Framework"
"20190826T084200+0200","QLIKSERVER3","2432","dotnet","Microsoft? .NET Core Framework"
"20190826T084200+0200","QLIKSERVER3","916","dwm","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","6624","dwm","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","3936","Engine","Qlik Sense"
"20190826T084200+0200","QLIKSERVER3","7124","explorer","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","0","Idle",
"20190826T084200+0200","QLIKSERVER3","4764","licenses",
"20190826T084200+0200","QLIKSERVER3","864","LogonUI","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","584","lsass","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","3336","mmc","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","8004","mmc","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","6192","MpCmdRun","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","2536","msdtc","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1908","MsMpEng",
"20190826T084200+0200","QLIKSERVER3","348","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","808","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","1212","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","2032","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","4784","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","4864","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","4992","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","5024","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","5040","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","5360","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","5764","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","5856","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","7716","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","7732","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","7948","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","8060","node","Node.js"
"20190826T084200+0200","QLIKSERVER3","6444","notepad","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1172","powershell","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","7400","Printing","Qlik.Printing.Sense.Service"
"20190826T084200+0200","QLIKSERVER3","6964","Proxy","Qlik Sense Proxy Service"
"20190826T084200+0200","QLIKSERVER3","3004","Qlik.Logging.Service","Qlik.Logging.Service"
"20190826T084200+0200","QLIKSERVER3","7116","rdpclip","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","6568","Repository","Qlik Sense Repository Service"
"20190826T084200+0200","QLIKSERVER3","6428","RuntimeBroker","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","4460","Scheduler","Qlik Sense Scheduler Service"
"20190826T084200+0200","QLIKSERVER3","6508","SearchUI","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1188","ServerManager","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","5036","ServiceDispatcher","QlikSense"
"20190826T084200+0200","QLIKSERVER3","556","services",
"20190826T084200+0200","QLIKSERVER3","1628","ShellExperienceHost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","6224","sihost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","248","smss",
"20190826T084200+0200","QLIKSERVER3","1792","spoolsv","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","356","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","660","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","724","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","856","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","900","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","936","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","944","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1004","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1040","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1096","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1224","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1372","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1488","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1924","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1980","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","3836","svchost","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","4","System",
"20190826T084200+0200","QLIKSERVER3","140","SystemSettings","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","6948","taskhostw","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","1108","vmtoolsd","VMware Tools"
"20190826T084200+0200","QLIKSERVER3","1952","vmtoolsd","VMware Tools"
"20190826T084200+0200","QLIKSERVER3","448","wininit",
"20190826T084200+0200","QLIKSERVER3","488","winlogon","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","4976","winlogon","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","6636","WmiPrvSE","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","7292","WmiPrvSE","Microsoft? Windows? Operating System"
"20190826T084200+0200","QLIKSERVER3","7364","WmiPrvSE","Microsoft? Windows? Operating System"
